"","id","review_date","location","restaurant_name","review"
"1552","rn336597212","Reviewed January 2, 2016 "," Patong","austrian garden restaurant","I come here every year and every morning I have my breakfast in this restaurant. The food is good and the waitress is very nice (always the same during the years!!).
I recommend this place, definitively."
"1553","rn315485295","Reviewed October 1, 2015 "," Patong","austrian garden restaurant","Went for dinner here last night . Well worth a visit. Delicious food. Hubby had the Fleischspear pikante. Devoured every last bit of sauce, chips and pork. He couldn't leave a single crumb on his plate he enjoyed it that much. I had the pork...More"
"1554","rn307229213","Reviewed September 5, 2015 "," Patong","austrian garden restaurant","We went for dinner 2 nights in a row because the food was so good and the prices very reasonable. 1st we went as a group of 6 and everyone loved their meals. Second night was just hubby and myself and again the food was...More"
"1555","rn302868824","Reviewed August 24, 2015 "," Patong","austrian garden restaurant","Breakfast was a waste of money and not as advertised. There were a variety choices on the menu, but we probably only got to have a choice of half of those, which really left little or no choice, for me it was an expensive piece...More"
"1556","rn261204130","Reviewed March 23, 2015 "," Patong","austrian garden restaurant","Clean & spacious restaurant with massive open kitchen (I love this). The place was modern but peaceful and we felt comfortable staying there for a good while (no staff constantly hovering over you). The food was great, beautiful Thai food full of flavor in generous...More"
"1557","rn256116230","Reviewed February 23, 2015 "," Patong","austrian garden restaurant","We where at the restaurant, as friends recommended us from their last holiday! We had Austrian and Thai food and I must say, it was really stunning! Of course we have also tried the recommended ""Kaiserschmarren"" and we where surprised about the quality and taste....More"
"1558","rn248080988","Reviewed January 7, 2015 "," Patong","austrian garden restaurant","Had a beatiful meal here during our last night in Patong. The this custom of serving drinks & dishes separately is prevalent here. It's a shame as the food was stunning
Staff need to learn firstly to serve drinks together but more importantly courses. The...More"
"1559","rn244545477","Reviewed December 15, 2014 "," Patong","austrian garden restaurant","We visited this restaurant last November on my birthday. Seafood with green curry was very authentic, my friends ordered cordon blue which was really delicious. At the end the original Austrian dessert called Kaiserschmarrn with vanilla ice cream on top did fulfill my birthday dinner...More"
"1560","rn580373356","Reviewed 5 days ago "," Patong","austrian garden restaurant","A few minutes walk from Patong beach, you can stop over to this hotel/restaurant to enjoy their food after a relaxing stay at the beach. Food was very good both Thai and Austrian cuisine. The Manager Mr. Robert and staffs are very friendly and accomodating....More"
"1561","rn579444175","Reviewed 1 week ago "," Patong","austrian garden restaurant","Food was fantastic from the classic cheeseburgers and spaghetti bolagnase, to mussels and steak! Everything cooked perfectly. Decent size portions aswell. Definitely recommend and the staff are welcoming and very clean establishment!"
"1562","rn579444049","Reviewed 1 week ago "," Patong","austrian garden restaurant","Visited here 3 times while on holiday for a week and i must say it was the only place i felt like i had eaten a proper meal! Execellent service and excellent food."
"1563","rn577098534","Reviewed 2 weeks ago "," Patong","austrian garden restaurant","This is most likely the best restaurant in Patong and since Robert has taken over the kitchen it has gotten even better. For anybody who would like an unforgettable meal at a reasonable price this is definitely the place to go."
"1564","rn576756409","Reviewed 2 weeks ago "," Patong","austrian garden restaurant","the food and staff are great . Everyday you can choose a special of the day for 250 bath . Also the menu with a lot of choose and good prices . Very clean and open kitchen ."
"1565","rn575305213","Reviewed 3 weeks ago "," Patong","austrian garden restaurant","Quick lunch had the pork schnitzel and sausages both were good. Service slow but as Thai always pleasant"
"1566","rn569086541","Reviewed March 27, 2018 "," Patong","austrian garden restaurant","Though I was staying at Austrian Garden Hotel, I had some opportunities to have dinner in the enclosed restaurant, that is offering European, especially Austrian as well as Thai food.
I had several meals and they were all perfect. Food quality is fantastic and the...More"
"1567","rn568600737","Reviewed March 25, 2018 "," Patong","austrian garden restaurant","Went here twice in a week so obviously the food was awesome chicken schnitzels, cordon bleu, German sausage and plenty of other good stuff on the menu worth a visit if you want a change from the Thai food although there Thai food is pretty...More"
"1568","rn555335012","Reviewed January 21, 2018 "," Patong","austrian garden restaurant","We went there with our son who loves German style foods and portions too.
We kept it pretty simple and ordered the wiener schnitzel ala art and it was great like we get in Germany friendly staff and manager is clearly running the place very...More"
"1569","rn554315847","Reviewed January 16, 2018 "," Patong","austrian garden restaurant","We have been to the Austrian Garden twice now and will probably go another couple of times before we leave as it’s close to our hotel. The restaurant is clean, light and airy and the menu has a large selection of Thai, Austrian and other...More"
"1570","rn580870642","Reviewed 3 days ago "," Mai Khao","takieng thai restaurant","Both al fresco sitting and indoor air con comfort are available for your choosing. Portions are generous and authentic Thai cuisine with some dishes a modern twist added. Service is prompt and excellent"
"1571","rn578399506","Reviewed 2 weeks ago "," Mai Khao","takieng thai restaurant","You can't go wrong with anything on the menu here, the staff will help you navigate the menu to bring your dining experience to the next level... grab a seat outside!"
"1572","rn573864134","Reviewed 4 weeks ago "," Mai Khao","takieng thai restaurant","We spent 5 nights at Renaissance and had 3 dinners at Takieng. We love all the food especially the local dishes. The staff teams are lovely and always very helpful.More"
"1573","rn572176296","Reviewed April 9, 2018 "," Mai Khao","takieng thai restaurant","This is the best tai restorant in Phuket! Cuisine is the best! Good service, friendly personal! Very good atmosphere! Alcohol cocktails is the best! We are very happy)))"
"1574","rn571724286","Reviewed April 7, 2018 "," Mai Khao","takieng thai restaurant","We had our little escape in Renaissance this week. Didn’t expect much at the first place. But Takieng did impress us. The seafood is so delicious that you cannot imagine. The sunset as a backdrop gave you a special aura for the dinner. The fire...More"
"1575","rn571038718","Reviewed April 4, 2018 "," Mai Khao","takieng thai restaurant","Delicious food. We ordered fried rice with prawns, my favourite drike 'The Red' and finally dessert was mango sticky rice. It was the perfect dinner."
"1576","rn569873622","Reviewed March 31, 2018 "," Mai Khao","takieng thai restaurant","We enjoyed a very nice Thai dinner on front row seats with a wonderful view. Pattra looked extremely well after us, including good advice concerning my peanut allergy, bringing „relief cucumbers “ when one appetizer proved to be on the spicy side for our .palates...More"
"1577","rn569664281","Reviewed March 30, 2018 "," Mai Khao","takieng thai restaurant","Had the best Thai food ever at this beautiful setting, Service was second to none , we dined there twice during our stay at the Renaissance and didn't disappoint on either occasion , would recommend without a second thought to those who appreciate fine diningMore"
"1578","rn568383495","Reviewed March 24, 2018 "," Mai Khao","takieng thai restaurant","We stayed at the Renaissance Hotel and Spa and had 3 dinners here. The staff is OUTSTANDING and the food is excellent. It is traditional Thai food - everything is very fresh and beautifully prepared. And the view is SPECTACULAR!!! A definite must if you...More"
"1579","rn567593489","Reviewed March 19, 2018 "," Mai Khao","takieng thai restaurant","Our experience was so fantastic at this restaurant and at the Renaissance Hotel in general!! The staff really cater to you, and the service at Takieng is fantastic. Our servers, Ness & Sarina, went above and beyond to make it a special birthday dinner. The...More"
"1580","rn565079082","Reviewed March 7, 2018 "," Mai Khao","takieng thai restaurant","We had a wonderful dinner here. The setting is superb and the staff were wonderful. Special mention should be made of Will and Sam who looked after us so well. They made a special occasion very special indeed. Thank you.More"
"1581","rn560217118","Reviewed February 13, 2018 "," Mai Khao","takieng thai restaurant","Our experience was so wonderful our first night at the Renaissance Hotel eating in this restaurant that we booked it for 2 more nights. We had a quiet table with a view of sunset over the Andaman Sea and we tried different Thai dishes each...More"
"1582","rn560016610","Reviewed February 12, 2018 "," Mai Khao","takieng thai restaurant","This restaurant is at the beautiful Renaissance Hotel in Phuket, Thailand so the views from the restaurant are of the Andaman Sea and the tropical surroundings of the property. The food and service are excellent and sunset can be seen if you eat at that...More"
"1583","rn558512025","Reviewed February 4, 2018 "," Mai Khao","takieng thai restaurant","Having eaten and stayed before over 3 years earlier - it was great to see that is has managed to still improve. Food was plentiful and tasty - be aware of the Thai fishcakes - that was a meal in itself !! Staff were so...More"
"1584","rn558236967","Reviewed February 4, 2018 "," Mai Khao","takieng thai restaurant","We visited Takieng Thai whilst staying at a nearby resort last week and were delighted we made the decision to book for dinner.
All dishes were extremely high quality, the service excellent and a good quality wine list was on offer. We selected the mixed...More"
"1585","rn555794480","Reviewed January 23, 2018 "," Mai Khao","takieng thai restaurant","For a lovely summer diner this is the place to go at Maikhao beach. You can site outside up there and enjoy the ocean and warm wind directly, or you can sit in the aircon part too. Dishes are very good, we had grilled seefood...More"
"1586","rn551059273","Reviewed January 2, 2018 "," Mai Khao","takieng thai restaurant","What a great restaurant
We had dinner here 3 times during our stay and were never disappointed
The Pad Thai and the prawns Tamarind are excellent and make sure you order the fried rice with either seafood mix or prawns to complement the dish
They...More"
"1587","rn550766770","Reviewed January 1, 2018 "," Mai Khao","takieng thai restaurant","It's always nice to see a restaurant stay true to it's roots within resort establishments as others often succumb and 'internationalise' and water down their menus. Excellent Thai food in a lovely setting offering ocean views from the outdoor tables. Early diners will catch a...More"
"1588","rn549587812","Reviewed December 27, 2017 "," Mai Khao","takieng thai restaurant","One of the best dining experiences in Mai Khao. Mr Wills, the manager is very prompt to assist u from taking reservation to recommending dishes. We went as an extended family of 23pax and he was very kind to help with our pre-orders so we...More"
"1589","rn549072259","Reviewed December 24, 2017 "," Mai Khao","takieng thai restaurant","Food was delicious and interiors of the restaurant was also good with a nice view of the Sea. Service was good.
Everything was great but I decided to remove 1* as we had asked for pure veg pad Thai for my 4year old and informed...More"
"1590","rn548810201","Reviewed December 23, 2017 "," Mai Khao","takieng thai restaurant","Had dinner once and the food exceeded our expectations. Nice and lively ambiance, attentive (but not instrusive) staff, service professional. We ordered fish cakes, green mango salad, massaman curry and another main dish (forgot what it is). All tasted great with delicate flavours and nicely...More"
"1591","rn548295088","Reviewed December 20, 2017 "," Mai Khao","takieng thai restaurant","Went here several times while staying at the hotel never had a bad meal but the food is very much designed for Europe’s Thai tasting rather than Thai thai tastingMore"
"1592","rn547277824","Reviewed December 14, 2017 "," Mai Khao","takieng thai restaurant","One of the best restaurant ever in MaiKhao Phuket. Staffs are friendly and very helpful. We highly recommend you to come."
"1593","rn547273013","Reviewed December 14, 2017 "," Mai Khao","takieng thai restaurant","If you are looking for the best Thai Food restaurant in Mai Khao area, Ta Kiang is must on your list, not only a fasinating atmosphere of its place but a warm welcoming and best services from well trained associates is waiting for you to...More"
"1594","rn547198736","Reviewed December 14, 2017 "," Mai Khao","takieng thai restaurant","Went there for dinner with family. Everything about the place was lovely: the food, the service and the atmosphere. The reasonable price added to the overall satisfaction.More"
"1595","rn545664397","Reviewed December 6, 2017 "," Mai Khao","takieng thai restaurant","Very nice venue...looks great at night
Staff were accomadating considering we hadn't booked.
The Thai fish cakes and squid starter were amazing!!
Very big Portion sizes and we could have just finished at the starters..but..
Pork main with noodles and some other noodles..it was really...More"
"1596","rn544326890","Reviewed November 30, 2017 "," Mai Khao","takieng thai restaurant","We came over to Renaissance a few times from a neighbouring resort and always found the service impeccable and the food delicious.More"
"1597","rn544242026","Reviewed November 30, 2017 "," Mai Khao","takieng thai restaurant","This review may diminish my chances for my own future reservations at this FANTASTIC small Restaurant (@Beach @Renaissance Mai Khao), but I MUST recommend what I believe to be the best diner restaurant in Phuket.
Food here should be Awarded a true Gold Medal. Ate...More"
"1598","rn540651463","Reviewed November 13, 2017 "," Mai Khao","takieng thai restaurant","Literally went to Takieng every night for our seven nights at the Renaissance Phuket Resort & Spa for our honey moon!
A great selection of food on the menu to order something different and tasty for each night. The service was amazing from start to...More"
"1599","rn538636187","Reviewed November 5, 2017 "," Mai Khao","takieng thai restaurant","Had dinner here once during our stay at the Renaissance. We were told reservations were a must but when we got there, the restaurant was half empty. We saw a few guests get turned away. But we had a nice experience. Service was great. Friendly...More"
"1600","rn536751022","Reviewed October 28, 2017 "," Mai Khao","takieng thai restaurant","We loved the food here. Great selection and a beautiful dining environment.
Only small note was that the kids didn't get placemats lol I know this sounds silly however it would have been nice for them for the table to be laid out instead of...More"
"1601","rn536155502","Reviewed October 26, 2017 "," Mai Khao","takieng thai restaurant","Having eaten in at least 100 thai restaurant all over the world this is top 3 for sure. It’s absolutely amazing. Ate 3 nights in a row while staying at the Renaissance Marriott. The currys are out of this world. Super friendly service and ambiance....More"
"1602","rn535817655","Reviewed October 24, 2017 "," Mai Khao","takieng thai restaurant","Takieng is on the beach at the back of the Renaissance Hotel situated on the first floor so it would command a great view during the day. We went there for dinner. The interior of the restaurant is beautiful and intimate with a nice ambience....More"
"1603","rn535142869","Reviewed October 22, 2017 "," Mai Khao","takieng thai restaurant","We stayed in the resort for 10 days, and had dinner here about 7 times. Each time the service and food was excellent. Especially loved the sticky rice with mango to finish each meal. The serving sizes are large and the taste and preparation is...More"
"1604","rn534348851","Reviewed October 19, 2017 "," Mai Khao","takieng thai restaurant","We stayed at the Renaissance and went to this restaurant with, and without, children - the restaurant caters very well for both!
With the kids, we went early (6pm) and staff were fantastic. They made sure they had colouring sheets and pencils which was nice....More"
"1605","rn533978386","Reviewed October 18, 2017 "," Mai Khao","takieng thai restaurant","Looking through the trees to the ocean is nice at sunset in this ambient restaurant. The service and food here are good, particularly the Thai fish cakes and Massaman beef curry. My only complaint would be feeling like the waitstaff hover a little and refill...More"
"1606","rn533022740","Reviewed October 14, 2017 "," Mai Khao","takieng thai restaurant","Have been to Takieng a few times (or ordered from their menu at the Sandbox bar below) over the years but after a disappointing dinner a couple of months ago, tired it again. Unfortunately still disappointing.
Last time: calamari tasted like shoe leather. Tough. I...More"
"1607","rn532867262","Reviewed October 14, 2017 "," Mai Khao","takieng thai restaurant","Sorry folks. We are well travelled in various parts of Thailand and this unfortunately has to be the worst restaurant we have been to. Save your cash and go to the more reasonable Marriott the other direction. We arrived tonight at the restaurant. Staff fine....More"
"1608","rn530116360","Reviewed October 5, 2017 "," Mai Khao","takieng thai restaurant","If you are staying at the Renaissance you MUST eat here! In fact even if you are not staying here it is worth a visit.
The restaurant is small so reservations are necessary as it gets busy. The staff are friendly and welcoming and the...More"
"1609","rn530048555","Reviewed October 4, 2017 "," Mai Khao","takieng thai restaurant","I am vegetarian and my husband isn't. We always struggle with portions and preferences at thai restaurants and normally end up eating vegetarian food.
At Takieng, we got excellent service by our server -Sam, at a dinner arranged by General Manager of Renaissance- Sanders.
Sam...More"
"1610","rn528234132","Reviewed September 29, 2017 "," Mai Khao","takieng thai restaurant","Lovely restaurant with indoor and outdoor seating. Located on the beach front to it has seaviews. The food is delicious. Nice range of menu items to choose from, we tried several dishes and they were all delicious. They provide a lovely refreshing sorbet at the...More"
"1611","rn525884289","Reviewed September 19, 2017 "," Mai Khao","takieng thai restaurant","I expected more from the number 1 rated restaurant in the whole of Phuket! Admittedly my Pad Thai Goong was quite impressive, and the Raspberry Martini was outstanding, but ordering was painfully difficult even when pointing to the item on the menu, with the wrong...More"
"1612","rn521346765","Reviewed September 5, 2017 "," Mai Khao","takieng thai restaurant","Great Thai cuisine with some delightful dishes and unique flavours. A welcome addition to the range of restaurants at Mai Khao beach. Glad that the restaurant allows children now. Great service, and enjoyed a 15% discount as Marriott vacation club membersMore"
"1613","rn517988237","Reviewed August 27, 2017 "," Mai Khao","takieng thai restaurant","Takieng Thai Restaurant is part of Renaissance Phuket resort. We ate here 4 times on our recent stay. The staff are extremely happy & make you feel welcome on arrival. The food is amazing & they cater for all tastebuds . Thank you Pattar for...More"
"1614","rn516206611","Reviewed August 22, 2017 "," Mai Khao","takieng thai restaurant","Beautiful setting overlooking the beach with lovely lighting, ideal for a last night to remember dinner as the lighting is fairly dim and the food is great as are the staffMore"
"1615","rn514218211","Reviewed August 17, 2017 "," Mai Khao","takieng thai restaurant","Great service. Nice food. We enjoyed our dinner here.The staff looked after the kids and happily accommodated their needs. Thank youMore"
"1616","rn513365090","Reviewed August 15, 2017 "," Mai Khao","takieng thai restaurant","We enjoyed dinner on two nights with this award winning Thai restaurant. Being a hot curry lover, I asked for the really hot spicy soup. 3 mouthfuls into it, the steam was coming out of my ears. The staff recognised my burning contorted mouth and...More"
"1617","rn509224917","Reviewed August 6, 2017 "," Mai Khao","takieng thai restaurant","We recently visited this restaurant staying nearby in Sala Phuket. We were served by Sam who is amazing! Food was excellent, and our service was impecable.
Its not a cheap eat for Thai food, but its great food!
I would return on my next visit!More"
"1618","rn509018747","Reviewed August 5, 2017 "," Mai Khao","takieng thai restaurant","Simple food so well done - the omelete, was so good. Our party of 12 tried out most of the dishes in the menu and were thrilled with each dish's authenticity. Ambience is great for couples,night out with families and friends.More"
"1619","rn505776055","Reviewed July 26, 2017 "," Mai Khao","takieng thai restaurant","We had a lovely time together with our 3 kids having diner at Takieng. Super friendly and forthcoming team members welcomed us and supported our great evening.
Great variety in dishes to choose from and for the younger children there is a menu offering more...More"
"1620","rn503518293","Reviewed July 19, 2017 "," Mai Khao","takieng thai restaurant","Went because of the high ratings on TripAdvisor. Food was good and tasty but we could sense a fishy smell in some of the vegetarian dishes.
Recommend reservations for 6 pm seating. They have a second seating at 7:30 pm.
The restaurant shares restrooms with...More"
"1621","rn503489926","Reviewed July 19, 2017 "," Mai Khao","takieng thai restaurant","We love the view and the food there! It's so delicious especially the stir fry rice noodle and mango sticky rice. The service is wonderful and the waiter called Will is so kind. He looks pretty handsome and speak really good English. <U+771F><U+7684><U+8D85><U+7EA7><U+68D2><U+7684><U+4F53><U+9A8C>!<U+7092><U+7C73><U+7C89><U+8FD8><U+6709><U+8292><U+679C><U+7CEF><U+7C73><U+996D><U+8D85><U+7EA7><U+597D><U+5403>!<U+53EB>Will<U+7684><U+670D><U+52A1><U+5458><U+4EBA><U+7279><U+522B>nice<U+3002><U+957F><U+5F97><U+5F88><U+5E05>,<U+662F><U+6CF0><U+56FD><U+7F8E><U+56FD><U+6DF7><U+8840><U+513F><U+3002><U+4ED6><U+7684><U+63A8><U+8350><U+90FD><U+7279><U+522B><U+8D5E>!<U+63D0><U+672C><U+6761><U+8BC4><U+8BBA><U+7ED9><U+4ED6><U+770B><U+6709><U+60CA><U+559C><U+54E6>!More"
"1622","rn500543708","Reviewed July 10, 2017 "," Mai Khao","takieng thai restaurant","Wonderful Thai cuisine - the red curry was to die for. Very accommodating to kids. Nicely decorated restaurant. We loved it so much, we went there twice.More"
"1623","rn499830159","Reviewed July 8, 2017 "," Mai Khao","takieng thai restaurant","Best place to eat in the area. We stayed for 10 nights. Ate here twice then decided to try somewhere else. That was our mistake. Rest of the nights we ate here again. Food was amazing and the service was even better. Cannot recommend it...More"
"1624","rn499512755","Reviewed July 7, 2017 "," Mai Khao","takieng thai restaurant","Had dinner here one night during my stay. Great location upstairs near the pool and beach. Great food with beautiful atmosphere, great service and view. Try and reserve a ocean facing patio view of the weather is good. It is the nicest restaurant on property.More"
"1625","rn497624087","Reviewed July 1, 2017 "," Mai Khao","takieng thai restaurant","Absolutely sensational Thai food with great service, ambience and an amazing view of the Andaman Sea!More"
"1626","rn497558201","Reviewed June 30, 2017 "," Mai Khao","takieng thai restaurant","It is a wonderful place to enjoy not only the food but fantastic hospitality! Will, Ruben, Koy, Ness, Sam, Amp, Pattar, Por, Pukpik and Pam, they are so attentive and friendly. Special thanks to Pattar who gave us a beautiful gift of CD!! Thank you...More"
"1627","rn496579671","Reviewed June 27, 2017 "," Mai Khao","takieng thai restaurant","We had two 3 course meals as the name suggests, Thai meals, were very well presented and delicious, staff were able to answer queries regarding HOT FOODS.
WOULD GO AGAINMore"
"1628","rn496390749","Reviewed June 26, 2017 "," Mai Khao","takieng thai restaurant","Had the massaman for dinner, it was great, the beef was a little tough but the curry flavors were delicious. Generous portions. Cost about $20aud.More"
"1629","rn496165548","Reviewed June 26, 2017 "," Mai Khao","takieng thai restaurant","Came here for a second time as we had a good experience. As expected the service was personal yet professional and food excellent. Had a white wine cloudy Bay 2013 which was stored well and tasted as expected. Food wise we the grilled Tiger prawns,...More"
"1630","rn495989024","Reviewed June 25, 2017 "," Mai Khao","takieng thai restaurant","We ate here twice in our 10 night stay as it was fully booked the first few nights we arrived. It was worth the wait and the whole set up was just so special from the views off the balcony, the tropics, the ocean, the...More"
"1631","rn494839276","Reviewed June 21, 2017 "," Mai Khao","takieng thai restaurant","the restaurant was kids friendly and the kids can do some colouring while waiting for their food. there was kids menu and the staff were attentive to individual needs.
try the tom yum gong (you can request different spiciness level), the green curry was delicious...More"
"1632","rn494830465","Reviewed June 21, 2017 "," Mai Khao","takieng thai restaurant","The Takieng Thai Restaurant at the Renaissance Phuket Resort and Spa is the best Thai food I have ever experienced in all my trips to Thailand. A favourite of mine is Pad Thai and theirs is far superior to any I've tasted before. The curries,...More"
"1633","rn494724224","Reviewed June 20, 2017 "," Mai Khao","takieng thai restaurant","The food is authentic Thai (only) with a great variety of styles and flavours. The staff are very professional and deliver a first class experience. Be aware that the food is naturally spicy so make sure you choose wisely. Wine anywhere in Thailand is expensive....More"
"1634","rn494430559","Reviewed June 19, 2017 "," Mai Khao","takieng thai restaurant","During our 10 night stay at the Renaissance Phuket Resort and Spa, we have spent most evenings dining at this delightful restaurant. My favourite selections are the calamari and spring rolls for starters and the Massuman Curry with beef is divine. I also loved the...More"
"1635","rn494247910","Reviewed June 19, 2017 "," Mai Khao","takieng thai restaurant","Genuinely this is the best Thai restaurant we have visited. As stated by other reviewers the atmosphere is beautiful and the service is first rate. This is a fine dining restaurant that serves exclusively Thai cuisine. Just be careful as medium Thai ""spiciness"" is volcanicly<U+200B>...More"
"1636","rn494134566","Reviewed June 18, 2017 "," Mai Khao","takieng thai restaurant","This restaurant is part of the Renaissance Phuket and serves guests daily from 6pm. The food is superb with the curries, tamarind prawns, pad thai and pomelo salad the real highlights! Chef A and his team produce amazing food and should be commended.
Also, the...More"
"1637","rn493925450","Reviewed June 18, 2017 "," Mai Khao","takieng thai restaurant","We had dinner here on several occasions during our two week stay at the Renaissance.
The restaurant is very cosy.
Good service.
The food is perhaps not exceptional but still very good.
I remember the Phad Thai in particular.
Something more than the ordinary.
Quite...More"
"1638","rn492670906","Reviewed June 13, 2017 "," Mai Khao","takieng thai restaurant","The food and service was outstanding. Classy and Elegant with great atmosphere highly recommended. Thank you to the staff for being very helpful with our 3 young children and keeping them occupied with colouring in pictures.More"
"1639","rn492194818","Reviewed June 11, 2017 "," Mai Khao","takieng thai restaurant","Smart Casual restaurant located on second floor overlooking Mai Khao Beach. The food was fantastic and for the resort very affordable. Service was very good and there was also a very extensive wine list.More"
"1640","rn490224147","Reviewed June 3, 2017 "," Mai Khao","takieng thai restaurant","Takieng is located in the Rennaisance Phuket Beach Club. It is by the beach front and has a 180 degree view of palm trees and surf waves providing the ambience in a yoga setting.
We were welcomed by Will our maitre'd
The wait staff were...More"
"1641","rn486355648","Reviewed May 22, 2017 "," Mai Khao","takieng thai restaurant","I ate here three times during my stay. It's expensive (resort standard) but delicious. The service was always friendly and efficient. It would have been great to be there with a group so that I could try more as there were so many tempting options....More"
"1642","rn486074072","Reviewed May 21, 2017 "," Mai Khao","takieng thai restaurant","We celebrated our 44th wedding anniversary at the restaurant. At the end of the evening they presented us with a beautiful cake. Lovely experience . Once again the staff were attentive and friendlyMore"
"1643","rn484608463","Reviewed May 16, 2017 "," Mai Khao","takieng thai restaurant","Love this restaurant we always come back here because this is really the best place ever
Atmosphere 5 stars
Hospitality 5 stars
Food i would even give 6 stars
Very authentic and beef super tender as imported from Australia. Here you get high class Thai...More"
"1644","rn482087002","Reviewed May 6, 2017 "," Mai Khao","takieng thai restaurant","One of my best experience during Thailand trip, Foods are amazing, delicious and presentatin is fantastic .... my favorite stop for sure .... Deserves what you payMore"
"1645","rn479865284","Reviewed April 28, 2017 "," Mai Khao","takieng thai restaurant","The food here was lovely but the service was not so good. We were left waiting to order drinks for too long.More"
"1646","rn478731994","Reviewed April 24, 2017 "," Mai Khao","takieng thai restaurant","The taste of the food is just decent but looking very nice. The staffs are very attentive. This is the restaurant where you can get some special thai food, mostly seafood are provided on the menu.More"
"1647","rn478713401","Reviewed April 24, 2017 "," Mai Khao","takieng thai restaurant","My husband and I visited this restaurant and were impressed with the ambience and views; however, the service was extremely slow. I believe we waited about an hour for our food after ordering. The food was good. Anyways, if you're looking for a relaxing place...More"
"1648","rn477745420","Reviewed April 21, 2017 "," Mai Khao","takieng thai restaurant","Awesome Restaurant with a stunning view. Located directly at the see and near the pool. Nice Atmosphere, awesome lighting and incredible food! Totally recommended!More"
"1649","rn476649487","Reviewed April 17, 2017 "," Mai Khao","takieng thai restaurant","Nice selection of food, fresh and spicy so if not into hot food let them know. On this trip my husband could not have seafood- so the chief come out and explained the dishes very helpful. I my self was able to indulge in seafood...More"
"1650","rn475144641","Reviewed April 12, 2017 "," Mai Khao","takieng thai restaurant","The touristy market crowd make this a very busy restaurant indeed.
The wait for food was considerably long with staff being most apologetic. The staff are literally run off their feet but do so with a smile and the genuinely beautiful grace that Thai people...More"
"1651","rn474662376","Reviewed April 11, 2017 "," Mai Khao","takieng thai restaurant","We stayed at the hotel for 10 nights and ate here on 8 separate occasions and each time we were never disappointed.
Eat outside if you want a magical experience, air con when your in the tropics is overrated. Our favourite dishes were the Thai...More"
"1652","rn474606125","Reviewed April 11, 2017 "," Mai Khao","takieng thai restaurant","Service was perfect, food was perfect. It will be the most expensive meal you eat in Phuket most likely. Last time we came to Phuket, we ate here a few times but this time it was just once. The reason is that we remembered the...More"
"1653","rn474408937","Reviewed April 10, 2017 "," Mai Khao","takieng thai restaurant","We ate at this restaurant almost nightly during our stay - the food is superb and the service outstanding. Beautiful Thai food in lovely surrounds.More"
"1654","rn473291429","Reviewed April 6, 2017 "," Mai Khao","takieng thai restaurant","Tried to go here for a special dinner and was very disappointed. Soft shell crab came out cold (not good for fried food), Sea Bass was barely warm and was supposed to have a sterno under it to keep warm but that was missing, and...More"
"1655","rn473047407","Reviewed April 5, 2017 "," Mai Khao","takieng thai restaurant","We have eaten dinner at Takieng twice so far and has never failed to disappoint. The satay sticks are delicious with a very thick peanut sauce. The pad med mamuang is to die for. The desserts are great but be careful if you order the...More"
"1656","rn472901476","Reviewed April 5, 2017 "," Mai Khao","takieng thai restaurant","Me and my boyfriend visited the restaurant for our anniversary dinner. Since I was sick because of the weather, the chef have cooked the chicken congee which wasn't lost on the menu, the taste was great. My boyfriend got the crab fried with garlic and...More"
"1657","rn471595709","Reviewed March 31, 2017 "," Mai Khao","takieng thai restaurant","Excellent local cuisine. Right by the beach and lovely staff. Little expensive compared to near by local restaurant but go for it of you are celebrating something special.More"
"1658","rn469757024","Reviewed March 23, 2017 "," Mai Khao","takieng thai restaurant","Staying at Renaissance we enjoyed 4 wonderful dinners at TAKING, including sharing with other guests (Jason & Danielle). Great Thai food and spiced as you want it. Enjoyed all the wonderful food here.More"
"1659","rn469523775","Reviewed March 22, 2017 "," Mai Khao","takieng thai restaurant","The food was delicious, a Thai cuisine, Ruben was awesome at explaining the menu and his service was great.More"
"1660","rn469257886","Reviewed March 21, 2017 "," Mai Khao","takieng thai restaurant","Food was excelent and service was very good also!
A+++ and many thanks for Ruben Hermanjut. :)
Outi and janiMore"
"1661","rn469154893","Reviewed March 21, 2017 "," Mai Khao","takieng thai restaurant","My friend and I had several meals here during our stay in Mai Khao. As vegetarians, meals can be tricky. The staff here assured us they could make things vegetarian. We were hooked from our first bite! The spring rolls were absolutely delicious and the...More"
"1662","rn468558651","Reviewed March 19, 2017 "," Mai Khao","takieng thai restaurant","Good service and really nice food. Nice view over the beach/ocean. You can sit both in and outside. Easy to get a table booking the same dayMore"
"1663","rn467419760","Reviewed March 14, 2017 "," Mai Khao","takieng thai restaurant","Service amazing and views overlooking the ocean made this a beautiful dining experience. Restaurant staff looked after our every need - even arranged for a late check out with Reception for our last day when we explained our flight did not depart until the evening....More"
"1664","rn467358143","Reviewed March 14, 2017 "," Mai Khao","takieng thai restaurant","The soft shell crab was the best time I had during my time in Thailand and I looked for that dish frequently. While not expensive by thai standard's our meal, with a glass of wine each, was just over sixty dollars. It is a nice...More"
"1665","rn465679117","Reviewed March 8, 2017 "," Mai Khao","takieng thai restaurant","Who would think that one of the best Thai meals in Thailand would be tucked away in a resort restaurant. My husband and I both ate vegetarian. (Caveat to vegetarians: the chips and dip they serve are not vegetarian). They gave us a lovely salad...More"
